"date","geography","geography code","Age: All categories: Age; measures: Value","Age: Age under 1; measures: Value","Age: Age 1; measures: Value","Age: Age 2; measures: Value","Age: Age 3; measures: Value","Age: Age 4; measures: Value","Age: Age 5; measures: Value","Age: Age 6; measures: Value","Age: Age 7; measures: Value","Age: Age 8; measures: Value","Age: Age 9; measures: Value","Age: Age 10; measures: Value","Age: Age 11; measures: Value","Age: Age 12; measures: Value","Age: Age 13; measures: Value","Age: Age 14; measures: Value","Age: Age 15; measures: Value","Age: Age 16; measures: Value","Age: Age 17; measures: Value","Age: Age 18; measures: Value","Age: Age 19; measures: Value","Age: Age 20; measures: Value","Age: Age 21; measures: Value","Age: Age 22; measures: Value","Age: Age 23; measures: Value","Age: Age 24; measures: Value","Age: Age 25; measures: Value","Age: Age 26; measures: Value","Age: Age 27; measures: Value","Age: Age 28; measures: Value","Age: Age 29; measures: Value","Age: Age 30; measures: Value","Age: Age 31; measures: Value","Age: Age 32; measures: Value","Age: Age 33; measures: Value","Age: Age 34; measures: Value","Age: Age 35; measures: Value","Age: Age 36; measures: Value","Age: Age 37; measures: Value","Age: Age 38; measures: Value","Age: Age 39; measures: Value","Age: Age 40; measures: Value","Age: Age 41; measures: Value","Age: Age 42; measures: Value","Age: Age 43; measures: Value","Age: Age 44; measures: Value","Age: Age 45; measures: Value","Age: Age 46; measures: Value","Age: Age 47; measures: Value","Age: Age 48; measures: Value","Age: Age 49; measures: Value","Age: Age 50; measures: Value","Age: Age 51; measures: Value","Age: Age 52; measures: Value","Age: Age 53; measures: Value","Age: Age 54; measures: Value","Age: Age 55; measures: Value","Age: Age 56; measures: Value","Age: Age 57; measures: Value","Age: Age 58; measures: Value","Age: Age 59; measures: Value","Age: Age 60; measures: Value","Age: Age 61; measures: Value","Age: Age 62; measures: Value","Age: Age 63; measures: Value","Age: Age 64; measures: Value","Age: Age 65; measures: Value","Age: Age 66; measures: Value","Age: Age 67; measures: Value","Age: Age 68; measures: Value","Age: Age 69; measures: Value","Age: Age 70; measures: Value","Age: Age 71; measures: Value","Age: Age 72; measures: Value","Age: Age 73; measures: Value","Age: Age 74; measures: Value","Age: Age 75; measures: Value","Age: Age 76; measures: Value","Age: Age 77; measures: Value","Age: Age 78; measures: Value","Age: Age 79; measures: Value","Age: Age 80; measures: Value","Age: Age 81; measures: Value","Age: Age 82; measures: Value","Age: Age 83; measures: Value","Age: Age 84; measures: Value","Age: Age 85; measures: Value","Age: Age 86; measures: Value","Age: Age 87; measures: Value","Age: Age 88; measures: Value","Age: Age 89; measures: Value","Age: Age 90; measures: Value","Age: Age 91; measures: Value","Age: Age 92; measures: Value","Age: Age 93; measures: Value","Age: Age 94; measures: Value","Age: Age 95; measures: Value","Age: Age 96; measures: Value","Age: Age 97; measures: Value","Age: Age 98; measures: Value","Age: Age 99; measures: Value","Age: Age 100 and over; measures: Value"
"2011","N00004330 (Whitehill ward)","N00004330",290,3,2,2,5,3,2,6,3,2,2,2,6,1,4,3,8,5,7,3,7,3,2,3,7,0,1,2,3,1,4,2,2,2,0,5,6,3,4,6,5,3,5,11,3,5,6,5,6,7,4,9,1,5,4,2,4,3,2,3,5,3,7,3,2,1,4,3,3,2,2,2,0,4,3,2,3,2,1,4,2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011","N00004331 (Whitehill ward)","N00004331",299,2,6,9,4,8,1,4,4,4,3,6,2,1,5,1,7,2,1,3,2,1,1,0,3,2,3,3,3,14,7,5,5,4,6,6,6,0,3,6,4,9,5,3,3,8,8,2,3,3,2,5,1,2,2,2,4,2,3,1,4,8,4,6,7,3,3,1,3,5,2,3,2,0,2,1,1,1,0,1,2,1,2,0,1,1,3,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0
"2011","N00004332 (Whitehill ward)","N00004332",331,2,5,5,7,1,6,2,3,5,5,1,4,2,5,2,1,4,2,2,0,2,3,4,5,3,5,4,6,3,4,7,5,2,3,6,6,5,4,7,7,3,2,4,6,4,4,4,5,3,0,6,4,9,1,4,1,3,1,4,2,3,2,2,4,3,7,2,5,5,2,3,2,2,5,2,4,2,3,4,2,2,5,2,2,4,0,3,1,4,3,4,2,1,1,1,1,4,0,0,0,2
"2011","N00004333 (Whitehill ward)","N00004333",257,5,1,2,3,1,3,0,2,1,3,3,4,2,1,2,5,5,1,1,9,8,3,3,5,3,2,2,5,6,8,4,1,4,8,5,0,1,2,1,2,0,2,4,4,2,0,6,2,1,1,5,6,4,4,2,2,9,3,4,0,3,4,5,7,2,3,4,2,1,1,1,1,2,4,4,2,3,0,2,0,2,3,3,3,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0
"2011","N00004334 (Whitehill ward)","N00004334",231,4,1,2,5,5,1,4,4,0,3,4,3,4,1,1,5,3,2,2,0,2,2,2,1,3,3,4,1,2,3,5,3,4,2,3,4,2,3,6,1,3,2,2,6,5,1,3,3,3,5,9,2,4,1,5,4,7,4,2,1,0,3,1,3,3,1,1,1,3,5,5,3,1,2,3,0,1,0,1,0,2,2,2,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"2011","N00004335 (Whitehill ward)","N00004335",220,3,2,5,3,2,1,0,2,1,3,0,3,0,1,4,1,2,2,1,6,2,4,4,3,5,3,2,2,2,5,2,3,0,4,5,5,2,1,2,1,2,2,3,1,2,2,4,5,2,3,5,1,9,5,4,3,2,11,0,2,1,0,0,1,2,1,1,2,2,1,1,2,0,2,4,3,2,4,1,2,2,3,3,3,2,0,1,2,0,1,1,1,0,0,1,1,0,0,0,0,0
"2011","N00004336 (Whitehill ward)","N00004336",318,5,5,4,4,8,2,5,7,5,3,6,6,9,7,8,4,3,8,8,2,5,4,6,10,3,5,3,6,7,6,6,5,5,1,2,4,4,4,3,4,2,2,4,5,7,3,12,4,4,6,7,6,4,2,2,0,3,0,3,5,2,2,0,2,0,1,0,2,1,0,3,4,0,1,3,1,0,1,1,2,0,0,0,0,1,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"2011","N00004337 (Whitehill ward)","N00004337",249,3,1,5,4,0,3,4,5,4,2,2,5,5,2,3,4,3,4,5,4,3,0,2,3,2,3,1,0,1,4,5,6,1,2,5,2,4,4,5,6,6,1,3,9,3,7,4,4,3,1,1,2,1,1,0,1,1,2,2,4,3,1,4,0,4,1,2,2,3,2,1,4,1,2,3,8,2,1,2,2,0,1,1,3,2,1,2,2,1,1,2,0,1,0,0,1,0,0,0,0,0
"2011","N00000344 (Abbey Park ward)","N00000344",406,2,4,5,5,3,1,5,7,1,2,1,7,5,5,4,5,4,2,3,8,9,7,6,7,5,4,12,2,8,8,7,6,5,8,7,2,4,5,3,6,9,9,7,8,3,0,7,12,7,10,3,7,4,5,4,6,2,4,4,8,8,7,7,5,7,4,7,4,4,6,5,4,2,3,1,2,0,1,1,2,1,0,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2011","N00000345 (Abbey Park ward)","N00000345",416,7,2,7,7,6,5,4,6,3,7,2,5,5,4,7,4,8,5,3,9,10,3,5,8,6,2,10,5,7,2,4,5,6,7,2,4,6,3,6,5,9,3,9,8,3,9,6,6,9,5,6,5,4,5,4,3,7,1,6,5,7,2,7,3,6,4,7,7,3,2,2,5,2,7,0,3,5,3,1,0,1,4,1,0,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"2011","N00000346 (Abbey Park ward)","N00000346",685,18,10,16,18,14,10,7,12,8,17,13,16,8,17,9,13,11,13,11,9,10,7,8,8,13,8,16,9,8,7,8,11,5,6,6,13,7,15,9,10,13,6,10,11,12,10,11,11,13,8,10,15,4,8,6,4,4,7,7,2,3,3,3,6,1,1,4,3,2,2,2,8,2,4,3,2,4,2,0,0,2,2,2,2,4,0,1,0,2,0,1,2,1,0,2,1,0,1,1,0,0
"2011","N00000347 (Abbey Park ward)","N00000347",257,1,2,2,2,3,4,2,0,3,3,0,0,2,2,1,3,1,0,5,4,0,3,5,2,6,3,3,8,3,3,3,2,2,3,2,3,1,6,7,3,3,6,4,5,2,3,2,3,4,5,7,12,3,1,5,3,5,1,6,6,5,1,4,4,4,1,3,3,4,4,1,1,2,1,3,3,1,1,0,2,1,3,2,2,1,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0
"2011","N00000348 (Abbey Park ward)","N00000348",426,2,4,2,1,1,3,5,2,6,2,6,6,4,7,5,4,10,6,3,6,7,12,4,11,8,10,11,3,6,2,6,1,2,4,3,4,1,5,2,4,6,6,2,7,9,6,9,3,5,2,8,4,7,8,6,7,3,7,4,5,3,5,4,3,4,4,2,2,2,4,4,8,4,1,1,0,5,0,2,1,4,6,5,5,2,5,6,5,6,5,4,3,0,1,1,2,2,0,0,0,0
"2011","N00000349 (Abbey Park ward)","N00000349",368,6,3,3,5,9,3,5,5,1,3,6,4,4,4,7,5,4,4,9,2,9,6,4,4,4,3,8,5,4,9,8,4,7,2,3,4,7,3,4,7,6,5,7,2,7,4,5,5,6,7,7,7,4,4,4,5,4,3,3,5,4,2,5,3,6,2,6,0,1,6,1,2,2,6,7,0,0,4,2,1,0,2,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"2011","N00000350 (Ballymartrim ward)","N00000350",577,9,15,6,12,9,9,8,8,5,9,8,9,8,11,6,8,8,7,7,6,6,11,12,9,4,7,11,13,6,2,15,7,11,8,9,9,4,8,10,5,4,13,8,10,7,12,3,12,7,4,8,3,6,7,9,8,4,8,2,6,5,3,5,6,1,3,3,6,6,5,8,3,2,5,2,4,7,2,1,1,5,3,1,1,1,3,1,1,1,1,0,2,1,0,0,0,0,0,0,1,1
"2011","N00000351 (Ballymartrim ward)","N00000351",414,4,5,7,5,4,6,0,5,4,7,6,3,12,5,10,5,9,14,6,4,4,5,10,7,12,5,0,4,8,6,4,7,5,1,2,2,2,5,10,5,9,5,8,4,4,8,8,6,8,7,4,1,2,4,3,4,7,1,6,5,8,5,5,8,8,3,4,4,4,5,5,3,2,0,1,1,4,3,3,0,2,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2011","N00000352 (Ballymartrim ward)","N00000352",466,7,2,6,7,3,5,3,2,6,7,8,8,10,8,9,12,11,10,8,4,6,7,6,12,7,5,5,5,5,4,7,5,5,5,8,6,8,9,10,1,2,12,8,8,5,5,11,6,10,6,8,5,6,8,6,4,7,5,5,5,5,5,2,9,3,3,5,3,3,5,3,5,1,1,2,5,1,2,2,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000353 (Ballymartrim ward)","N00000353",422,4,7,9,7,6,1,7,3,4,6,4,4,4,9,1,5,6,8,7,7,7,6,4,6,4,7,6,5,4,3,4,3,1,7,2,3,2,5,7,9,12,6,4,5,7,4,7,6,9,6,9,8,6,8,3,3,8,5,4,5,3,3,5,4,6,4,4,5,6,3,6,5,6,3,0,4,5,3,2,2,2,0,1,2,1,0,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0
"2011","N00000354 (Ballymartrim ward)","N00000354",405,7,4,2,8,4,5,7,7,5,3,5,4,7,4,6,6,6,11,8,7,2,6,5,8,6,5,5,5,7,1,5,3,2,3,6,2,3,3,7,9,5,5,4,7,5,6,3,6,8,12,7,7,3,9,5,6,5,4,4,6,3,3,3,1,3,2,5,3,4,1,2,3,4,3,4,2,7,2,5,2,3,2,2,3,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"2011","N00000355 (Ballymartrim ward)","N00000355",441,10,5,3,6,5,5,6,6,2,4,1,5,11,9,5,6,3,8,10,5,5,5,5,6,5,7,8,6,6,6,6,6,7,7,8,12,4,4,6,5,3,7,4,1,4,6,5,5,6,6,3,5,3,8,4,4,14,3,7,5,7,6,6,7,5,5,1,4,10,1,2,4,6,4,2,4,2,1,2,3,4,2,1,1,0,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"2011","N00000356 (Callan Bridge ward)","N00000356",414,8,6,8,4,10,10,6,7,4,11,6,14,3,8,6,9,12,9,7,8,9,6,10,1,6,11,7,7,6,7,4,6,5,2,5,13,5,8,5,1,4,7,5,6,3,6,11,4,1,5,8,9,5,4,5,4,4,2,1,3,1,1,3,0,2,2,4,0,2,0,3,1,3,4,0,1,1,0,0,3,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000357 (Callan Bridge ward)","N00000357",1212,23,29,32,23,31,24,16,22,15,17,22,22,17,15,21,16,20,7,16,16,16,10,19,20,24,22,28,24,29,22,28,21,18,16,26,23,20,16,6,17,15,10,12,17,19,14,14,10,11,14,14,15,11,8,14,13,16,8,8,6,7,6,6,4,6,12,6,7,9,6,6,5,8,7,6,9,8,6,5,6,4,4,2,0,2,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"2011","N00000358 (Callan Bridge ward)","N00000358",371,9,9,4,6,1,3,5,3,9,4,4,5,5,8,7,5,9,6,5,5,8,6,4,3,7,9,15,4,4,7,6,3,3,1,5,6,1,3,4,3,3,6,8,3,7,5,5,5,6,4,4,3,3,4,4,3,3,6,9,4,6,8,4,7,4,2,4,2,3,0,0,1,0,1,0,1,2,1,1,0,3,2,0,2,1,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"2011","N00000359 (Callan Bridge ward)","N00000359",820,10,13,17,14,4,9,4,5,4,7,4,7,6,6,6,8,12,7,9,5,8,10,14,15,17,26,19,18,18,22,11,11,10,5,14,7,11,14,5,13,15,9,12,11,5,13,13,5,5,12,18,11,10,6,14,11,9,12,5,9,2,11,13,8,8,8,5,6,10,11,4,8,13,3,12,8,4,8,8,5,3,2,3,7,3,6,2,2,0,1,0,2,2,2,0,0,0,0,0,0,0
"2011","N00000360 (Carrigatuke ward)","N00000360",423,4,5,9,4,5,3,2,5,4,10,5,6,7,7,10,5,11,11,12,6,5,6,7,8,11,12,9,5,3,5,5,2,6,2,4,8,1,4,6,6,4,7,3,5,4,7,8,3,7,4,8,3,6,10,4,8,2,8,5,4,3,4,4,3,4,3,4,3,4,6,1,2,1,3,1,3,4,0,2,1,1,1,2,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"2011","N00000361 (Carrigatuke ward)","N00000361",413,11,6,6,9,7,5,4,0,5,5,3,6,4,3,4,4,1,9,3,5,5,5,4,5,2,4,11,6,12,10,6,10,7,5,4,8,5,6,2,5,6,2,3,2,7,2,6,3,4,6,4,4,4,4,3,5,2,4,4,3,1,5,3,5,4,6,5,3,3,0,3,2,5,2,4,8,3,2,2,3,2,4,2,2,5,9,4,3,2,4,1,3,0,0,1,0,1,0,1,0,0
"2011","N00000362 (Carrigatuke ward)","N00000362",390,6,4,5,4,4,4,4,6,4,8,3,7,5,7,6,11,10,9,10,6,7,3,5,4,7,6,4,8,6,6,4,4,4,4,4,6,8,4,7,7,4,4,8,6,2,6,2,3,10,3,4,4,7,3,3,7,2,3,8,2,7,4,3,3,1,2,2,2,3,1,4,1,5,4,1,1,1,1,2,1,1,4,3,1,4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"2011","N00000363 (Carrigatuke ward)","N00000363",484,3,5,3,13,8,11,5,8,13,4,7,4,14,8,6,6,10,6,3,13,4,7,7,6,5,5,6,6,7,7,6,3,8,7,9,7,6,6,5,5,6,4,6,9,6,8,10,6,5,6,9,5,9,4,3,3,10,3,7,8,7,6,4,4,5,4,4,4,4,3,4,3,4,3,2,2,6,1,1,2,3,3,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"2011","N00000364 (Carrigatuke ward)","N00000364",475,3,6,3,4,7,7,9,8,4,14,4,8,10,5,9,9,7,6,8,8,7,6,14,5,13,9,5,3,5,4,5,0,2,6,4,5,6,5,3,4,6,5,8,12,8,9,6,5,6,7,3,8,6,5,4,10,6,9,6,1,6,8,6,3,4,4,7,3,3,2,2,2,3,2,4,3,3,5,2,4,2,1,5,0,2,0,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0
"2011","N00000365 (Carrigatuke ward)","N00000365",255,5,2,6,4,4,5,6,8,1,7,2,2,5,6,7,2,4,1,7,2,2,4,7,6,2,2,6,2,2,3,4,6,2,1,0,3,5,0,3,2,6,2,1,9,4,4,4,3,5,3,5,7,4,1,4,2,4,2,1,0,3,3,0,0,4,0,0,0,1,4,0,1,4,0,4,0,0,1,0,1,1,1,1,1,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0
"2011","N00000366 (Charlemont ward)","N00000366",536,9,11,12,11,12,10,8,10,9,4,8,8,7,13,11,4,7,7,6,6,3,6,8,6,8,9,6,13,7,9,14,13,15,11,7,10,7,6,11,10,4,4,8,7,7,7,3,5,4,2,5,9,4,4,4,1,5,12,0,3,10,4,3,4,4,5,8,4,4,3,5,3,3,3,3,1,2,3,1,1,3,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2011","N00000367 (Charlemont ward)","N00000367",351,6,7,6,4,10,3,2,2,7,6,4,3,7,7,2,6,2,1,5,8,3,2,1,6,1,7,9,7,9,8,4,5,6,2,3,5,7,7,4,2,7,2,6,2,6,4,5,8,0,5,7,4,4,1,3,2,1,2,3,6,4,4,2,5,2,3,6,6,6,1,2,5,1,5,1,4,4,3,1,0,2,1,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000368 (Charlemont ward)","N00000368",544,3,7,6,7,9,10,6,12,7,5,8,3,8,9,3,11,9,11,8,8,7,7,11,6,8,8,5,5,5,10,6,6,4,9,8,4,6,10,7,7,10,10,7,6,12,8,5,2,6,7,8,3,7,9,6,9,8,6,9,6,3,3,4,7,7,6,4,3,7,4,3,2,3,2,3,4,1,6,2,2,1,3,4,2,2,2,0,8,1,4,1,2,1,1,1,2,0,0,0,0,0
"2011","N00000369 (Charlemont ward)","N00000369",411,4,4,7,8,5,5,4,7,7,5,6,8,4,8,8,5,10,7,7,4,5,5,7,3,5,5,3,4,4,4,3,2,6,5,3,7,2,7,3,6,4,3,4,7,3,6,7,6,6,4,5,8,9,7,4,7,5,8,6,2,6,5,4,8,4,4,2,8,0,3,3,1,3,1,4,4,5,4,0,0,1,3,0,2,0,2,2,3,0,2,1,1,1,0,0,0,0,0,0,0,1
"2011","N00000370 (Charlemont ward)","N00000370",485,11,5,8,8,10,7,4,5,8,6,6,5,5,6,7,7,12,10,8,2,4,1,3,12,15,5,7,2,3,6,4,2,7,6,6,8,11,7,10,4,6,3,7,8,12,7,11,2,8,7,7,1,3,7,10,3,4,7,3,5,2,7,4,3,4,9,6,8,4,4,3,4,2,1,7,1,4,4,5,0,1,3,5,2,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"2011","N00000371 (Charlemont ward)","N00000371",447,2,7,4,6,11,5,11,5,7,9,12,8,12,8,7,2,17,8,8,7,4,6,4,7,7,6,6,2,4,2,5,2,2,2,2,9,4,6,5,5,4,6,9,10,7,10,5,5,10,7,7,8,8,5,3,7,4,4,2,0,2,3,5,5,6,2,4,2,7,4,8,2,5,3,4,2,0,2,1,2,4,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000372 (Demesne ward)","N00000372",380,11,9,6,10,6,4,10,7,7,2,7,5,11,5,7,1,5,2,2,3,7,1,3,3,6,3,10,4,5,1,9,3,10,7,6,8,9,6,6,8,6,5,7,7,3,5,4,2,3,4,5,5,8,7,7,3,9,5,5,7,5,2,3,3,5,0,2,1,2,2,1,3,0,0,1,1,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000373 (Demesne ward)","N00000373",437,12,12,2,4,6,5,2,3,0,3,5,8,3,4,5,6,4,12,8,3,4,5,5,9,7,3,8,4,10,7,14,10,8,7,5,6,3,6,5,4,5,2,4,10,5,9,3,6,5,5,6,6,10,14,3,6,7,2,7,3,0,6,5,4,2,8,5,1,3,6,4,1,4,4,4,3,5,2,1,3,1,3,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2011","N00000374 (Demesne ward)","N00000374",348,4,7,3,6,5,5,3,2,5,3,6,3,4,5,3,6,6,4,4,2,3,3,4,4,7,4,5,8,4,6,6,7,4,2,5,5,5,4,3,4,6,7,3,3,6,3,3,10,7,5,6,2,3,10,6,2,3,6,3,6,10,6,11,4,3,5,1,3,5,2,1,1,2,3,2,0,3,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000375 (Demesne ward)","N00000375",303,2,3,0,0,2,3,4,2,1,1,1,3,2,4,2,7,5,1,5,2,3,3,5,3,3,5,4,7,2,2,1,5,3,2,1,1,4,0,5,3,1,3,2,3,4,3,5,5,8,4,3,5,5,3,6,6,4,5,2,4,3,5,4,2,10,7,3,5,2,3,4,2,5,2,4,7,4,4,4,3,5,3,3,1,4,3,0,3,1,1,2,0,0,0,1,0,0,0,0,0,0
"2011","N00000376 (Demesne ward)","N00000376",261,4,3,3,3,0,6,1,2,1,3,2,4,0,3,3,3,1,3,3,3,1,4,3,3,0,3,0,6,5,4,4,2,9,2,2,5,0,1,5,7,4,1,5,1,3,3,5,2,3,5,3,2,4,3,7,1,1,7,8,2,3,3,3,4,4,4,4,6,1,1,0,8,0,2,1,0,3,1,0,4,2,3,2,2,2,1,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0
"2011","N00000377 (Demesne ward)","N00000377",268,5,6,0,2,0,1,4,4,0,6,2,6,2,1,4,3,2,0,2,2,3,3,3,5,1,4,4,5,7,4,2,2,3,2,0,3,1,3,1,6,5,3,1,2,3,4,3,2,5,3,3,1,4,1,2,3,5,2,2,1,4,5,4,5,3,5,6,10,2,6,1,4,5,3,2,1,4,3,4,2,1,6,2,3,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000378 (Demesne ward)","N00000378",289,4,6,3,1,5,4,4,4,5,4,4,6,5,2,5,5,7,6,4,3,0,5,4,4,4,3,5,4,3,5,5,5,4,3,3,4,3,1,5,5,2,4,2,4,6,2,11,3,3,8,5,3,3,6,6,5,3,1,5,2,1,4,3,3,3,2,3,2,1,1,2,1,1,1,3,0,1,0,1,1,3,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000379 (Demesne ward)","N00000379",490,8,10,5,10,7,14,1,7,9,7,6,8,19,10,11,9,6,4,11,7,5,6,5,8,5,3,4,4,5,4,6,10,3,7,9,9,9,11,6,13,9,8,8,11,6,7,9,7,5,4,4,8,6,3,12,9,5,5,7,6,2,2,4,6,2,3,0,4,3,3,3,1,0,1,1,0,2,1,3,1,2,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"2011","N00000380 (Derrynoose ward)","N00000380",532,6,6,10,6,4,5,6,8,6,11,8,8,10,7,5,9,11,5,12,7,7,12,12,10,4,14,5,9,13,7,6,4,4,7,8,4,14,5,3,4,11,9,14,6,6,6,11,11,12,5,5,7,4,8,7,7,8,5,6,6,4,5,7,2,4,7,1,2,2,3,3,5,7,4,0,2,2,2,2,5,2,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"2011","N00000381 (Derrynoose ward)","N00000381",979,17,20,17,14,22,14,26,16,22,15,14,18,24,17,14,19,16,17,17,15,10,7,8,18,14,8,19,20,17,16,11,17,15,12,14,16,17,26,15,21,15,19,24,12,9,12,14,15,12,11,10,13,12,9,11,8,8,9,1,3,3,10,10,3,7,7,4,4,4,4,6,4,1,5,0,7,1,1,1,2,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000382 (Derrynoose ward)","N00000382",557,7,11,7,12,9,8,6,9,8,5,11,11,5,6,11,10,12,9,7,4,7,6,9,9,4,6,5,6,13,14,5,10,10,11,7,6,4,5,6,4,12,6,5,6,8,5,10,8,8,6,7,5,9,10,9,3,11,9,9,4,5,9,10,7,6,6,0,1,7,4,4,3,4,2,3,3,3,1,1,2,1,3,2,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"2011","N00000383 (Derrynoose ward)","N00000383",472,12,7,7,9,8,10,9,9,14,3,8,13,4,9,6,7,9,10,5,7,5,10,7,7,3,2,6,4,5,5,2,7,10,6,6,5,7,4,10,10,7,6,7,7,5,10,7,6,5,4,7,9,11,3,4,6,4,4,2,6,2,2,6,3,5,1,3,1,1,4,2,2,2,4,0,2,2,5,1,1,5,2,0,1,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000384 (Derrynoose ward)","N00000384",490,5,7,7,12,7,5,7,9,9,12,7,6,13,8,6,6,12,10,6,8,4,12,8,11,5,5,6,10,4,10,2,8,2,5,4,10,6,8,3,5,8,3,4,5,11,6,8,9,9,6,7,8,9,4,10,1,3,12,4,7,3,5,3,6,3,6,4,1,3,3,4,0,2,4,1,0,4,5,0,2,1,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000385 (Derrynoose ward)","N00000385",445,4,8,8,8,11,10,4,3,9,5,9,6,9,10,10,6,12,6,3,6,5,7,3,4,3,7,8,4,8,5,3,4,0,7,5,3,6,9,8,7,10,8,5,4,3,13,8,7,6,4,8,5,6,6,7,5,7,2,4,2,2,5,3,3,3,2,7,1,3,4,3,3,3,3,1,4,0,2,3,0,3,3,0,0,2,1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0
"2011","N00000386 (Downs ward)","N00000386",291,1,9,1,7,6,5,4,2,2,4,1,2,1,5,1,2,8,4,5,3,5,6,2,8,5,3,6,5,8,3,9,2,10,2,2,3,5,5,1,4,2,0,2,3,3,2,6,5,4,4,6,5,3,5,3,3,3,1,2,5,2,2,3,4,6,5,3,3,1,3,2,1,0,1,4,1,4,3,1,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000387 (Downs ward)","N00000387",227,2,3,1,2,6,4,4,4,0,3,4,3,2,1,1,1,5,2,3,2,0,5,5,1,2,6,1,2,0,1,6,5,5,0,1,2,0,0,2,7,1,6,2,3,7,4,7,6,2,2,5,4,2,3,5,2,2,3,2,2,1,3,2,3,0,0,2,2,0,1,3,0,5,1,0,3,0,4,2,1,1,2,0,2,2,3,2,3,0,1,0,3,1,0,0,0,0,0,0,0,0
"2011","N00000388 (Downs ward)","N00000388",1602,20,34,34,25,24,17,19,22,20,18,25,37,26,21,23,15,20,25,18,17,28,29,35,23,25,29,25,26,32,19,25,23,18,22,25,21,22,12,24,22,13,20,28,18,19,25,32,26,23,24,15,21,8,15,14,15,13,13,6,19,15,12,11,14,7,17,17,6,10,14,11,13,12,9,5,11,8,7,5,9,8,10,12,7,6,8,4,1,2,4,3,3,2,1,2,0,1,2,0,0,1
"2011","N00000389 (Downs ward)","N00000389",445,6,4,4,6,7,8,9,8,8,4,7,5,9,4,8,6,5,2,8,5,5,2,8,8,6,4,8,6,7,0,5,2,11,4,3,4,4,6,4,6,5,6,6,12,7,8,5,7,8,3,8,9,6,8,3,2,5,8,0,4,7,7,4,4,6,2,4,4,4,1,0,3,7,1,4,6,4,5,4,3,2,1,1,5,2,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1
